Guess1,Guess2,Probability
0/+835=0,7*9-62=1,0.45742820064322876
8564*0=0,9/1+-7=2,0.4574282006432287
+0/-51=0,8*79=632,0.4574282006432286
0*6/-3=0,14+78=92,0.4574282006432286
0/3684=0,7*1+-2=5,0.4574282006432286
-79+83=4,0*16/5=0,0.45742820064322853
-79+84=5,3*0/62=0,0.45742820064322853
02/6*3=1,89+-84=5,0.45742820064322837
6/1+-2=4,7835*0=0,0.4574282006432283
-38+47=9,51*0/6=0,0.45742820064322826
-6/2+4=1,59-7*8=3,0.45742820064322826
04*9=+36,18/2-4=5,0.4574282006432282
08/2*1=4,5+07-3=9,0.45742820064322814
7-1*04=3,8/02+5=9,0.45742820064322814
0/5472=0,9*1-+6=3,0.45742820064322803
05+8-9=4,3*2/1=06,0.45742820064322803
-27+31=4,6*0/98=0,0.457428200643228
+42/6=07,13-8*1=5,0.457428200643228
0/85*3=0,14+2-7=9,0.457428200643228
02+5*1=7,9-64/8=1,0.45742820064322787
07-9+4=2,56*1/8=7,0.45742820064322787
085-84=1,6/9*3=+2,0.45742820064322787
-57+66=9,8/2*1=04,0.4574282006432278
+9-8/4=7,0*6213=0,0.4574282006432278
0/5274=0,9+3*-1=6,0.4574282006432278
+14/02=7,8*6-43=5,0.45742820064322776
0*2/38=0,56-+47=9,0.4574282006432277
+61-53=8,0*94/7=0,0.45742820064322753
7-+6/2=4,9835*0=0,0.45742820064322753
6/9*03=2,8+1-5=+4,0.4574282006432275
72-8=+64,9*0/53=0,0.4574282006432274
032/+8=4,5*6-29=1,0.4574282006432273
096/48=2,8*1+-5=3,0.45742820064322726
097-5=92,8/+4*3=6,0.45742820064322715
+16/08=2,7*4-23=5,0.45742820064322703
62*0/5=0,83-4=+79,0.457428200643227
4-7+08=5,6/3*1=02,0.4574282006432269
13-8+0=5,6/42*7=1,0.4574282006432268
0*8754=0,9/1-3=+6,0.45742820064322676
0/8754=0,9*1-3=+6,0.45742820064322676
0/9715=0,2*6-+4=8,0.45742820064322665
0/9742=0,1*8-+5=3,0.45742820064322665
0/6849=0,1*7+-5=2,0.4574282006432266
048/16=3,7+1*-2=5,0.4574282006432266
2/6*3=01,5+08-4=9,0.4574282006432265
-4+9/1=5,0*6387=0,0.45742820064322637
2/5*10=4,9-8+6=07,0.45742820064322637
07-8/2=3,9+6*7=51,0.45742820064322626
-7++12=5,4*6/3=08,0.457428200643226
+4/6*3=2,95-08=87,0.457428200643226
0*5/26=0,47-+38=9,0.457428200643226
09/3*2=6,5+07-8=4,0.457428200643226
-49+57=8,2*0/16=0,0.4574282006432259
0*3/48=0,26-+19=7,0.4574282006432259
016-9=+7,8*9/24=3,0.45742820064322587
072/+8=9,4*6-23=1,0.45742820064322587
34/6*0=0,81-2=+79,0.45742820064322587
+25-17=8,2/6*09=3,0.4574282006432258
0/96+8=8,17-5*3=2,0.4574282006432258
+2*6/3=4,80/5-9=7,0.45742820064322576
0*3/+8=0,96-71=25,0.4574282006432256
-3*0/2=0,56+41=97,0.4574282006432255
0*5/41=0,72-+9=63,0.4574282006432254
0*8564=0,9/1-+2=7,0.4574282006432253
0/587=+0,3*9-26=1,0.4574282006432253
0/7689=0,4*2-+3=5,0.4574282006432253
0/9436=0,7+2*-1=5,0.4574282006432253
41-2=+39,86/7*0=0,0.4574282006432253
+91-4=87,3*4/6=02,0.45742820064322526
0/4615=0,8*2-7=+9,0.4574282006432252
45/3-6=9,821*+0=0,0.4574282006432251
+73-68=5,04/2*1=2,0.45742820064322504
5+8-+9=4,6/2*1=03,0.45742820064322487
+8/2*1=4,93-86=07,0.4574282006432248
-9*0/4=0,27+38=65,0.45742820064322476
3/09*6=2,48-7=+41,0.45742820064322476
37-9=+28,54/1*0=0,0.4574282006432247
0*39/1=0,72+-4=68,0.45742820064322465
01/2*6=3,4+9-+5=8,0.45742820064322465
31*0/5=0,72-4=+68,0.45742820064322465
4/2*3=+6,91-04=87,0.45742820064322465
65/3*0=0,91-84=+7,0.45742820064322465
+1--04=5,8*9/2=36,0.4574282006432246
0/745=+0,9*3-26=1,0.4574282006432246
+0*791=0,6-24/8=3,0.45742820064322454
0*2/51=0,46-+39=7,0.45742820064322454
0+7-05=2,1/9*36=4,0.4574282006432245
0*8639=0,7/1-+2=5,0.4574282006432244
08-1*3=5,4/2+07=9,0.4574282006432244
04*+7=28,9-3/1=+6,0.45742820064322437
4/12*9=3,5+6-08=3,0.45742820064322437
0/5734=0,1*8-6=+2,0.4574282006432243
7-0-+4=3,9/6*8=12,0.4574282006432242
+41-5=36,97/2*0=0,0.45742820064322415
+9/3-1=2,8+6*7=50,0.45742820064322404
+4/3*6=8,25-6=019,0.457428200643224
-6/3+7=5,4291*0=0,0.4574282006432239
7594*0=0,8/+2-3=1,0.4574282006432239
-75+84=9,06*3/9=2,0.4574282006432238
-25+31=6,4*0/97=0,0.45742820064322376
6*3/9=02,61-4=+57,0.45742820064322376
-2/1+9=7,3485*0=0,0.45742820064322365
-6+07=+1,9*8/3=24,0.4574282006432235
8/-4+7=5,9/6*2=03,0.4574282006432235
0/1748=0,3*5-6=+9,0.45742820064322337
24/3=+08,61-8*7=5,0.45742820064322337
1/9*54=6,2+9-8=03,0.4574282006432233
07/1-5=2,4*09=+36,0.45742820064322326
752*0=+0,8-63/9=1,0.45742820064322326
0*6/94=0,35-8=+27,0.45742820064322304
0/-2*5=0,61+37=98,0.45742820064322304
-7+014=7,8/2*9=36,0.45742820064322287
2783*0=0,9/1-4=+5,0.45742820064322287
+1*8-3=5,7+04/2=9,0.4574282006432228
+1/5*0=0,67-38=29,0.4574282006432228
0/5*-8=0,17+29=46,0.4574282006432228
087/3=29,6-1*4=+2,0.4574282006432226
9/12*4=3,9-8+5=06,0.4574282006432226
+07-3=+4,6/9*12=8,0.45742820064322254
0/+127=0,58-6*9=4,0.4574282006432225
7/+6*0=0,95-13=82,0.4574282006432225
+9--8=17,6*2/4=03,0.45742820064322237
-3+9/1=6,7*+04=28,0.4574282006432223
0/5938=0,1*-2+6=4,0.45742820064322204
-08/-2=4,9+6*7=51,0.457428200643222
+8+7-9=6,5*4/20=1,0.4574282006432219
2/+6*9=3,57-8=049,0.4574282006432218
014/2=+7,8*6-3=45,0.45742820064322176
0/9562=0,7-4*1=+3,0.45742820064322154
-7+46=39,0*5/28=0,0.4574282006432214
+4*2/8=1,073-9=64,0.45742820064322137
0/9246=0,8-+3*1=5,0.4574282006432212
24+-6=18,93/7*0=0,0.4574282006432212
+34-6=28,59/1*0=0,0.45742820064322093
25-7=018,9/+6*2=3,0.4574282006432206
-6/4*0=0,37+52=89,0.45742820064322054
+36-9=27,04/1*2=8,0.4574282006432201
+78/26=3,0*-149=0,0.4574282006432196
45+23=68,91-27=64,0.4574282006432191
05-1=+04,2/8*36=9,0.45742820064321904
-8+25=17,93/6*0=0,0.4574282006432185
0/-789=0,1+6*4=25,0.4574282006432184
-8+15=07,3/6*+4=2,0.45742820064321665
18/9*2=4,5+08-6=7,0.4573717767872267
18-7*2=4,36/4=+09,0.4573717767872266
6*3-18=0,9-4/+2=7,0.4573717767872264
0+15-8=7,2*+6/4=3,0.4573717767872262
15-07=+8,3/2*06=9,0.45737177678722546
7426*0=0,8+5/-1=3,0.4573717767872254
68-9*7=5,9/3+01=4,0.45737177678722535
3*18/6=9,5-0++2=7,0.45737177678722524
08/8+6=7,19-3*5=4,0.45737177678722496
-2*0+7=7,356/4=89,0.4573717767872249
23*0+5=5,64/8-7=1,0.45737177678722446
3*5-+9=6,8/2/4=01,0.4573717767872241
53+-47=6,92*0/1=0,0.457371776787224
+55-48=7,6/2*01=3,0.4573717767872239
0/7869=0,4*2+-3=5,0.4573717767872237
05+4/2=7,9*1+-6=3,0.45737177678722357
5++7-9=3,8/4*01=2,0.4573717767872235
0-+3+9=6,1*28/4=7,0.4573717767872234
032*3=96,7-+8/4=5,0.4573717767872234
4+-6/2=1,5739*0=0,0.45737177678722324
+9-+3=06,28/4*1=7,0.4573717767872231
1+06-0=7,24/9*3=8,0.4573717767872231
45/9-3=2,76*0+1=1,0.45737177678722263
16/4*0=0,92+-5=87,0.4573717767872226
0/3486=0,7*2-+9=5,0.4573717767872225
2-5+10=7,4/3*06=8,0.4573717767872225
8*3/06=4,8+9-12=5,0.4573717767872225
1796*0=0,5-4/2=+3,0.45737177678722213
0*7849=0,5-3/+1=2,0.4573717767872221
0/7819=0,4*2+-5=3,0.4573717767872221
2/1*+4=8,9-63/7=0,0.4573717767872221
2/8*4=+1,63/7-9=0,0.457371776787222
46+-39=7,52/8*0=0,0.4573717767872219
14/2+0=7,65-8*7=9,0.4573717767872218
6-40/8=1,7*2+-9=5,0.4573717767872218
0*29/4=0,73-+5=68,0.4573717767872217
+1*3+5=8,9-4/02=7,0.4573717767872215
+63/07=9,21-8*2=5,0.4573717767872214
0/1768=0,2*4+-3=5,0.4573717767872214
0*1/83=0,56+-49=7,0.45737177678722124
0*3/47=0,8-15+9=2,0.45737177678722124
09/3*2=6,5+7+-8=4,0.4573717767872212
-9+61=52,37*0/8=0,0.45737177678722113
19/7*0=0,34+-6=28,0.457371776787221
+62-59=3,8*1/02=4,0.4573717767872209
04+5-8=1,27/3*1=9,0.4573717767872209
+45-38=7,0/9621=0,0.45737177678722085
014-6=+8,9*3/27=1,0.45737177678722085
0*38/4=0,25+-16=9,0.4573717767872208
2/3*06=4,85+-76=9,0.4573717767872208
0/6784=0,2*3+-5=1,0.45737177678722074
0*5682=0,7/1-3=+4,0.4573717767872207
34/1*0=0,85-6=+79,0.4573717767872207
+70/5=14,32-4*6=8,0.45737177678722063
+41-35=6,0*92/8=0,0.4573717767872206
6-5+2=03,8/1*9=72,0.4573717767872206
70-+69=1,8*3/24=1,0.4573717767872205
5*16=+80,9-4/2=+7,0.45737177678722046
+0*316=0,9-28/7=5,0.4573717767872204
+57-48=9,0/2613=0,0.4573717767872204
24/9*0=0,61-+8=53,0.45737177678722035
0/57+6=6,28-3*9=1,0.45737177678722013
4/1*2=+8,63/7-9=0,0.45737177678722013
-6+9/1=3,4*7-28=0,0.4573717767872201
+1*8/4=2,5-9+07=3,0.45737177678722
01*8/4=2,5-9+07=3,0.45737177678722
+7-05=02,18*3/6=9,0.4573717767872199
2/4*06=3,7+10-9=8,0.4573717767872199
7/56*8=1,8-02+3=9,0.4573717767872199
0*6914=0,7-8/2=+3,0.4573717767872198
+54/18=3,6-0*27=6,0.4573717767872197
01/3*6=2,4+-5+8=7,0.45737177678721963
+8-5-3=0,7*6/42=1,0.45737177678721946
+91-4=87,30/6*1=5,0.45737177678721935
0/5274=0,9-3*1=+6,0.45737177678721935
28/7=+04,51-6*8=3,0.45737177678721935
0/1678=0,4*2-3=+5,0.4573717767872193
1/9*27=3,6-09+8=5,0.4573717767872193
0/12*5=0,83-+9=74,0.45737177678721924
03/1+2=5,67-9*7=4,0.45737177678721924
+9-6/3=7,0*1548=0,0.4573717767872192
0/4*-6=0,58+21=79,0.4573717767872192
2/1*4=08,7+5+-9=3,0.4573717767872192
-42/7=-6,5*1+3=08,0.45737177678721913
0/-753=0,12*+8=96,0.4573717767872189
-2+1*9=7,8/4*03=6,0.45737177678721885
6+00-1=5,8/24*9=3,0.45737177678721885
7-8/4=+5,9/03*2=6,0.45737177678721885
083-4=79,6*1/+3=2,0.4573717767872188
41-+36=5,82/7*0=0,0.4573717767872188
5*2-+1=9,504/63=8,0.45737177678721863
6/3*2=04,91-+5=86,0.4573717767872186
+4-0+3=7,8*9/12=6,0.4573717767872185
+82-73=9,4/1*5=20,0.4573717767872185
05*2-3=7,24/8+6=9,0.4573717767872185
-4+05=+1,2*36/8=9,0.4573717767872184
01*3+6=9,42/7-1=5,0.4573717767872184
51/4*0=0,93-87=+6,0.45737177678721835
5/40*8=1,62+-59=3,0.4573717767872182
5+4-+1=8,9/03*2=6,0.4573717767872181
0/+3*1=0,75-49=26,0.45737177678721797
4+8-03=9,42/6*1=7,0.45737177678721797
0/-4*7=0,21+38=59,0.4573717767872179
6/1+-4=2,8395*0=0,0.4573717767872179
+19*4=76,08/2-3=1,0.4573717767872178
0*6/29=0,51+-48=3,0.4573717767872178
+0/389=0,41-7*5=6,0.45737177678721774
+0/625=0,39-4*8=7,0.45737177678721774
18/6*3=9,2-0+5=+7,0.4573717767872177
6/3*4=08,9+-7*1=2,0.4573717767872177
1/5*20=4,96-9=+87,0.45737177678721763
+25-17=8,04*3/2=6,0.4573717767872175
0/6485=0,9-+2*1=7,0.4573717767872174
-58+67=9,06/2*1=3,0.45737177678721735
5+08-9=4,6/2*1=+3,0.45737177678721735
+89-5=84,6/3*1=02,0.4573717767872173
0/51*6=0,82-+73=9,0.4573717767872173
6*9/54=1,6-07+3=2,0.4573717767872173
06*2-3=9,8/-4+7=5,0.45737177678721724
-2+7*1=5,96/2=048,0.4573717767872172
+56-7=49,03*2/1=6,0.4573717767872172
17-+8=09,6/4*2=03,0.4573717767872172
-3++7=04,8*9/12=6,0.4573717767872171
-9+67=58,4/32*0=0,0.45737177678721697
-79+85=6,43*0/1=0,0.4573717767872168
-87+92=5,3/6*4=02,0.45737177678721674
62/5*0=0,8-13+9=4,0.45737177678721674
+60-7=53,8*4/32=1,0.45737177678721663
+78-9=69,1/4*20=5,0.45737177678721663
+96/8=12,0*-453=0,0.45737177678721663
019*4=76,8+3/-1=5,0.4573717767872166
-9+46=37,0*5/82=0,0.45737177678721647
3/6*08=4,7-5/1=+2,0.4573717767872164
63/7*1=9,8-05+4=7,0.4573717767872163
8/4*1=02,93-6=+87,0.4573717767872163
+54/6=+9,7*3-1=20,0.4573717767872162
07-3+1=5,8/2*9=36,0.457371776787216
1/6*42=7,4-09+8=3,0.457371776787216
0/1629=0,3*5-8=+7,0.45737177678721597
0/4853=0,9+-2*1=7,0.45737177678721597
+5-2/1=3,0*9867=0,0.4573717767872159
0/3*4=+0,69-57=12,0.4573717767872159
+0*-78=0,236/4=59,0.4573717767872158
+0+7-4=3,6/9*12=8,0.45737177678721574
0+6*9=54,3-8/-2=7,0.45737177678721563
52-3=+49,87/6*0=0,0.45737177678721563
56+31=87,46-29=17,0.45737177678721563
0/95*3=0,24-+18=6,0.4573717767872153
-35+41=6,0/8792=0,0.45737177678721525
0/8*69=0,42-+7=35,0.4573717767872152
+23-4=19,0*86/5=0,0.45737177678721497
0/-2*8=0,34+57=91,0.45737177678721486
08-6+7=9,9/3*4=12,0.45737177678721475
-2+51=49,0*6/87=0,0.4573717767872146
-5+24=19,78/6*0=0,0.4573717767872146
0/+3*2=0,79-14=65,0.4573717767872146
-48+51=3,7/62*0=0,0.4573717767872145
0/-918=0,3+6*7=45,0.4573717767872145
+4/6*3=2,8+7-5=10,0.45737177678721436
04/6*3=2,8+7-5=10,0.45737177678721436
+7-12=-5,3/4*8=06,0.4573717767872142
0/4269=0,8-+3*1=5,0.4573717767872142
4/08*2=1,72-69=+3,0.4573717767872141
+60-53=7,4/3*9=12,0.457371776787214
0/5*+6=0,49-32=17,0.457371776787214
2/97*0=0,61-58=+3,0.4573717767872137
+8/2*0=0,76-35=41,0.4573717767872135
+4/1*0=0,97-65=32,0.45737177678721347
4586*0=0,7/-1+9=2,0.45737177678721347
0/5986=0,7+-1*4=3,0.45737177678721336
0/-859=0,1+6*7=43,0.4573717767872133
-4+23=19,8/76*0=0,0.4573717767872125
-9+26=17,4/35*0=0,0.4573717767872123
3*18/6=9,4+7-02=9,0.45731535293122244
0*2876=0,4-9/+3=1,0.45731535293122
0*9/51=0,72+-64=8,0.45731535293121955
+98-97=1,4/2*03=6,0.45731535293121944
06/9*6=4,23+-15=8,0.45731535293121883
02-8+7=1,1*36/4=9,0.4573153529312185
8*3/24=1,9+3-07=5,0.4573153529312184
3/2*+6=9,5-8+07=4,0.4573153529312178
8/4++3=5,9*1-02=7,0.45731535293121744
+6-8+9=7,10*2/4=5,0.4573153529312174
-5*0+8=8,146/73=2,0.45731535293121733
-59+60=1,24/9*3=8,0.45731535293121733
56+-49=7,83*0/2=0,0.45731535293121733
-2*0/4=0,56+31=87,0.4573153529312171
2-38*0=2,45/9+1=6,0.457315352931217
7-6/3=+5,9184*0=0,0.457315352931217
-65+73=8,24*0/9=0,0.45731535293121695
0*29/8=0,53-+46=7,0.45731535293121695
+8-5/1=3,7*60=420,0.45731535293121683
0/5836=0,14-9+2=7,0.4573153529312168
2*3/06=1,5-09+8=4,0.4573153529312168
0*7632=0,9/1-+5=4,0.4573153529312167
0*3/15=0,72-+64=8,0.4573153529312165
8-5++4=7,9/03*2=6,0.45731535293121645
0/6*27=0,3+14-9=8,0.4573153529312164
04+9/3=7,1*8+-6=2,0.4573153529312164
0/2685=0,1*7+-4=3,0.4573153529312162
-28+35=7,0*46/9=0,0.45731535293121617
0*65/9=0,12-8+3=7,0.45731535293121617
18/4*2=9,4-06+5=3,0.45731535293121617
5+4/-2=3,9678*0=0,0.4573153529312161
08+2-1=9,14/6*3=7,0.45731535293121606
18/9+2=4,5-37*0=5,0.457315352931216
02+-7=-5,3*18/6=9,0.4573153529312157
02+5*1=7,63/9-3=4,0.4573153529312157
3-8/+4=1,5692*0=0,0.45731535293121567
-68+72=4,01*9/3=3,0.4573153529312156
-7+2*8=9,056/14=4,0.4573153529312156
+16/08=2,9*4-35=1,0.4573153529312156
+67-59=8,2/4*06=3,0.4573153529312156
+9-6/3=7,0*1245=0,0.45731535293121556
06-7+9=8,162/54=3,0.4573153529312155
2/01*4=8,72-9=+63,0.4573153529312155
08-6+2=4,5/15*9=3,0.45731535293121545
2/6*09=3,8+1-4=+5,0.45731535293121545
5/10*8=4,93+-87=6,0.4573153529312154
0+07-3=4,8/12*9=6,0.45731535293121534
007+-2=5,4/1*9=36,0.45731535293121534
6*4/8=03,7*2-+9=5,0.45731535293121534
0*3/54=0,26+-19=7,0.4573153529312153
3/18*0=0,74-+69=5,0.4573153529312153
4857*0=0,6/-1+9=3,0.4573153529312152
427*0=+0,5-18/9=3,0.45731535293121517
0*5/16=0,83-+74=9,0.4573153529312151
0/3984=0,1*-2+7=5,0.4573153529312151
0/6954=0,13-8+2=7,0.45731535293121506
-28+37=9,45*0/6=0,0.457315352931215
+2/4*6=3,17-+08=9,0.457315352931215
3846*0=0,7/1+-5=2,0.457315352931215
7-5+0=02,9/1*4=36,0.45731535293121495
62*0/1=0,83+-79=4,0.4573153529312149
-79+80=1,4*3/06=2,0.45731535293121484
0/9658=0,7+4*-1=3,0.45731535293121484
0*+963=0,42/7-5=1,0.45731535293121467
4*3-7=+5,8/1-2=06,0.4573153529312146
+9-0/4=9,87*3=261,0.45731535293121456
0/4827=0,3*5-9=+6,0.4573153529312145
+9/6*2=3,48-047=1,0.45731535293121445
014-7=+7,2/8*36=9,0.4573153529312143
1465*0=0,7-8/2=+3,0.4573153529312143
+5-8=-03,1*42/7=6,0.4573153529312142
2/69*0=0,45-+37=8,0.4573153529312142
15*4=+60,7-8/02=3,0.45731535293121417
3/9*24=8,6+0+-1=5,0.4573153529312141
6/9*3=+2,7-4+5=08,0.4573153529312141
25-+16=9,4/78*0=0,0.45731535293121406
0*6789=0,5-3/+1=2,0.457315352931214
-64+73=9,82/5*0=0,0.45731535293121367
06*2-7=5,1+08/4=3,0.45731535293121367
0*3651=0,9-4/+2=7,0.45731535293121356
0*8967=0,5-3/1=+2,0.4573153529312135
-39+41=2,5*0/87=0,0.45731535293121345
4/6*3=+2,9--71=80,0.4573153529312134
81+-6=75,9*0/42=0,0.45731535293121334
-4+9=+05,261/87=3,0.4573153529312132
04-9/3=1,2*7-8=+6,0.4573153529312132
08*1/2=4,85-6=+79,0.4573153529312132
8165*0=0,9-+4/2=7,0.45731535293121317
-3+61=58,94/7*0=0,0.457315352931213
081-9=72,4*3/2=+6,0.457315352931213
2/1*03=6,83-9=+74,0.457315352931213
6/3*+4=8,9*1-2=07,0.457315352931213
-19+26=7,4/8*6=03,0.4573153529312129
0/1483=0,2*6-+5=7,0.4573153529312129
15-+8=07,6/2*3=09,0.4573153529312129
0*2/65=0,9-4+8=13,0.45731535293121284
0/1365=0,8*2-+7=9,0.4573153529312128
+0/675=0,21-4*3=9,0.4573153529312127
0/3597=0,6-+2*1=4,0.4573153529312127
0/8*73=0,51-42=+9,0.4573153529312127
63/9-5=2,78*0+1=1,0.4573153529312127
-7+015=8,4/1*9=36,0.45731535293121267
-71+79=8,6/3*02=4,0.4573153529312126
0/7238=0,9-1*4=+5,0.4573153529312125
4825*0=0,6/-3+9=7,0.4573153529312125
0/4986=0,5+-1*3=2,0.45731535293121234
6/-8*0=0,74+21=95,0.4573153529312122
0/5376=0,9+4*-2=1,0.4573153529312121
03+5-7=1,9/3*8=24,0.45731535293121206
03+9-5=7,8/4*8=16,0.45731535293121206
-9+45=36,0*18/7=0,0.4573153529312119
23+-14=9,87/6*0=0,0.45731535293121184
1/4*+8=2,85-06=79,0.4573153529312118
25-8=017,6/3*+4=8,0.4573153529312118
4/08*6=3,7*2-5=+9,0.4573153529312118
04+1*5=9,7-8/2=+3,0.4573153529312117
+93-86=7,0/4512=0,0.45731535293121167
0*4576=0,8/2+-1=3,0.45731535293121167
+54/9=+6,7*3-1=20,0.45731535293121156
+83-74=9,0*62/1=0,0.4573153529312115
02+8-6=4,1/9*63=7,0.45731535293121134
+42-7=35,6*0/89=0,0.45731535293121117
+4*0/8=0,75-13=62,0.45731535293121106
04/2+6=8,9*5-37=8,0.45731535293121106
-65+74=9,2/01*4=8,0.457315352931211
-87+92=5,6/31*0=0,0.45731535293121095
-19+25=6,0/4873=0,0.4573153529312107
41+-32=9,5/67*0=0,0.4573153529312106
0/-1*9=0,47+35=82,0.45731535293121056
+79-4=75,03/1*2=6,0.45731535293121045
3--5*1=8,42/07=+6,0.45731535293121045
61-2=+59,84/3*0=0,0.45731535293121045
03-7+9=5,1*8/04=2,0.4573153529312103
51-8=043,6/9*+3=2,0.4573153529312102
051-8=43,6/+2*3=9,0.4573153529312101
63/9-2=5,87*0+1=1,0.45731535293121006
-43+51=8,6/92*0=0,0.45731535293121
12+35=47,9/-8*0=0,0.45731535293121
+57-49=8,6/3*5=10,0.4573153529312099
0/1698=0,2*4-5=+3,0.45731535293120984
+56-9=47,3*0/12=0,0.4573153529312098
1467*0=0,5-9/3=+2,0.45731535293120934
-5*0/8=0,49+13=62,0.45731535293120923
+46-7=39,1/4*20=5,0.45731535293120923
-3*1+7=4,096/2=48,0.4573153529312092
1/+4*8=2,56-47=09,0.45731535293120906
-4+6/1=2,0*3598=0,0.457315352931209
0/5748=0,2*6-+9=3,0.4573153529312089
042/7=06,8-+1*3=5,0.4573153529312089
+25-6=19,3/6*8=04,0.45731535293120845
7-12+9=4,8/53*0=0,0.45731535293120845
0/6749=0,2*3-1=+5,0.45731535293120784
368/92=4,56-39=17,0.45731535293120784
-19+25=6,3/84*0=0,0.4573153529312078
5*2-6=+4,57/019=3,0.45731535293120773
03+1*6=9,7-8/4=05,0.4573153529312074
-7+25=18,9/34*0=0,0.4573153529312071
2/-1+8=6,4935*0=0,0.4573153529312071
+9/2*0=0,87-36=51,0.4573153529312068
+7-8/4=5,0*6239=0,0.4573153529312061
0/+859=0,4*6-23=1,0.45731535293120573
4*2/08=1,7-3+05=9,0.45725892907521587
0-2+07=5,3*18/9=6,0.45725892907521565
12-005=7,3/+6*8=4,0.4572589290752139
0*1984=0,7+6/-3=5,0.45725892907521365
6/3*1=+2,8+4-07=5,0.4572589290752136
08-6+2=4,15/5*3=9,0.4572589290752134
3+09-7=5,8*1/+2=4,0.4572589290752131
-1+6/6=0,59*8=472,0.45725892907521287
8/4+03=5,9*1-+7=2,0.4572589290752128
6*1/03=2,9-08+4=5,0.45725892907521254
0/7863=0,1*9-+5=4,0.45725892907521226
0/9865=0,1*7-+3=4,0.45725892907521226
-217*0=0,3+45/9=8,0.45725892907521204
+60/15=4,79--3=82,0.45725892907521204
0*4967=0,8+3/-1=5,0.45725892907521193
12/9*6=8,4+08-7=5,0.4572589290752119
39*0/8=0,61-7=+54,0.45725892907521176
54/+9=06,7-2*+3=1,0.4572589290752116
12+3-6=9,58/7*0=0,0.45725892907521154
+59-53=6,8/4*01=2,0.4572589290752115
+91-84=7,2*3/06=1,0.45725892907521104
-69+74=5,12*0/3=0,0.4572589290752109
+34*2=68,7-05/1=2,0.45725892907521076
+6-7+9=8,052/4=13,0.4572589290752106
09-8/2=5,1*+3+4=7,0.4572589290752106
2/06*9=3,4-1+05=8,0.4572589290752106
0+3*7=21,54/-9=-6,0.45725892907521043
06+5-7=4,32/4*1=8,0.4572589290752103
+4/6*3=2,7+8-15=0,0.4572589290752102
24*1/3=8,6+09-7=8,0.4572589290752102
0/9863=0,4*2+-1=7,0.45725892907521004
+1/4*8=2,66-9=057,0.4572589290752099
0/2376=0,9*1-+4=5,0.4572589290752099
12-9+3=6,8*0/75=0,0.4572589290752099
2*6/+4=3,8-17=-09,0.4572589290752098
+84-79=5,6/2*1=+3,0.45725892907520976
06*+9=54,7-+8/2=3,0.45725892907520976
+95-8=87,3/1*02=6,0.4572589290752097
-5+8/1=3,6*7-42=0,0.45725892907520965
06+5-4=7,18*2/4=9,0.4572589290752095
5+06-4=7,8/36*9=2,0.4572589290752093
04+6-3=7,9/18*2=1,0.45725892907520926
0/74*3=0,9+8-15=2,0.45725892907520915
-36/-4=9,1*5+02=7,0.4572589290752088
-726*0=0,4+15/3=9,0.45725892907520876
0*53/8=0,14-9+2=7,0.45725892907520876
17-9=+08,3*4/2=06,0.45725892907520876
8*9+1=73,8-4/2=06,0.45725892907520876
-1+5+4=8,9*2/06=3,0.4572589290752087
+75-71=4,2/03*9=6,0.4572589290752086
7/1+-5=2,8496*0=0,0.4572589290752086
0*4/59=0,71-+63=8,0.45725892907520854
63/9/7=1,8+-2*4=0,0.45725892907520854
0/3286=0,9*1-+4=5,0.4572589290752084
02/1*3=6,7+5-+4=8,0.4572589290752084
-84+91=7,06/3*2=4,0.4572589290752083
+45-37=8,3/9*6=02,0.4572589290752083
0*1876=0,5-+9/3=2,0.45725892907520826
-87+92=5,06/3*4=8,0.4572589290752081
05-4+6=7,2/18*9=1,0.4572589290752081
2/03*9=6,5+4-+8=1,0.4572589290752081
7-30/6=2,9+-5*1=4,0.4572589290752081
+25-19=6,0*84/3=0,0.45725892907520804
4/+8*2=1,56-049=7,0.45725892907520804
1/4*8=02,3-+7+9=5,0.457258929075208
1+6/2=04,8-3*5=-7,0.457258929075208
4/1*+2=8,93-07=86,0.457258929075208
01*8/4=2,73+-5=68,0.4572589290752078
-6+8/1=2,0*7349=0,0.45725892907520765
03+9-8=4,2/6*15=5,0.45725892907520765
6783*0=0,9/1-5=+4,0.45725892907520765
02*9/6=3,51+-3=48,0.45725892907520754
4/8*2=+1,85-076=9,0.45725892907520754
+45-7=38,2*0/61=0,0.45725892907520743
+31-24=7,760/8=95,0.4572589290752073
018/3=+6,7*5-26=9,0.4572589290752072
-8+47=39,6/30*5=1,0.45725892907520715
0*-832=0,16/4+5=9,0.45725892907520715
3468*0=0,7+5/-1=2,0.45725892907520704
0*54/6=0,13-7+2=8,0.45725892907520693
13/8*0=0,56+-7=49,0.45725892907520693
-8/+4=-2,3*19=057,0.4572589290752068
7*60=420,8/1-5=+3,0.45725892907520677
9*02/6=3,91-7=+84,0.4572589290752067
0/1*76=0,52-43=+9,0.45725892907520665
0/91*8=0,42+-35=7,0.4572589290752065
1586*0=0,9-+4/2=7,0.4572589290752065
61+-8=53,94*0/2=0,0.45725892907520643
0/8*17=0,34-+5=29,0.4572589290752063
3974*0=0,8-+6/1=2,0.4572589290752062
6*4/8=+3,7/1-5=02,0.4572589290752062
+58-49=9,02*3/6=1,0.4572589290752061
0/64*9=0,35+-7=28,0.4572589290752061
05+9/3=8,6*1-2=04,0.4572589290752061
